n_documents_in_typesense,timing_insert,timing_search,n_search_result
121600,0.49983062599858386,0.007960344999446534,0
121700,0.4514422680003918,0.008090919996902812,0
121800,0.5019565180009522,0.008162755002558697,0
121900,0.5188645839989476,0.007897196999692824,0
122000,0.4912860320000618,0.007880496999860043,0
122100,0.43960125299781794,0.00807626199821243,0
122200,0.5103291089981212,0.008097844001895282,0
122300,0.5427198260003934,0.00809784199736896,0
122400,0.44140282399894204,0.008143196999299107,0
122500,0.44581998600187944,0.007988716999534518,0
122600,0.5397549950030225,0.007924830002593808,0
122700,0.5004265720017429,0.007930588999442989,0
122800,0.4956421290007711,0.00817899699904956,0
122900,0.4684666159992048,0.007803005999448942,0
123000,0.5127491640014341,0.007970168000611011,0
123100,0.4904894399987825,0.008045774000493111,0
123200,0.4522143419999338,0.007785213998431573,0
123300,0.520407811000041,0.008476896000502165,0
123400,0.5592075879976619,0.00827778199891327,0
123500,0.5595765680009208,0.00837941099962336,0
123600,0.4862004019996675,0.007902885001385584,0
123700,0.5433604440004274,0.008645519003039226,0
123800,0.5312467459989421,0.008495754998875782,0
123900,0.5174257590006164,0.008460141998511972,0
124000,0.4813884150025842,0.007667038997169584,0
124100,0.5925730580020172,0.008421705999353435,0
124200,0.5558426079987839,0.009006429998407839,0
124300,0.49406486700172536,0.010078850002173567,0
124400,0.48727506900104345,0.008200549000321189,0
124500,0.5210274489982112,0.008589649998612003,0
124600,0.4807321949992911,0.00794122500155936,0
124700,0.5138761250018433,0.00830922499881126,0
124800,0.4897862810030347,0.008130321999487933,0
124900,0.5011109350016341,0.008632598000986036,0
125000,0.5506894579993968,0.008090735002042493,0
125100,0.4699221699993359,0.007929817998956423,0
125200,0.5061707660024695,0.007904377998784184,0
125300,0.49630563399841776,0.008171756999217905,0
125400,0.4796278479989269,0.008369569000933552,0
125500,0.4438999310004874,0.008319132997712586,0
125600,0.4913896649995877,0.008275943000626285,0
125700,0.5213154250013758,0.007984449999639764,0
125800,0.4995677759980026,0.008540699000150198,0
125900,0.44211069000084535,0.007950492999952985,0
126000,0.5072096670010069,0.008153220001986483,0
126100,0.4978296799999953,0.008246579000115162,0
126200,0.5166720199995325,0.008441654001217103,0
126300,0.44644718500057934,0.007931355998152867,0
126400,0.5169637290018727,0.00861793299918645,0
126500,0.5409101500008546,0.00838005899640848,0
126600,0.4859081319991674,0.007952555002702866,0
126700,0.4639269459985371,0.007820845999958692,0
126800,0.508693444000528,0.009022560996527318,0
126900,0.5279575080021459,0.008145744002831634,0
127000,0.44214860099964426,0.00809704100174713,0
127100,0.47923589299898595,0.008043206998991081,0
127200,0.5345639150000352,0.008053951001784299,0
127300,0.47252535500228987,0.007959226000821218,0
127400,0.45200022300195997,0.008303501999762375,0
127500,0.4968984859988268,0.008223405002354411,0
127600,0.5174137449976115,0.009212329998263158,0
127700,0.470236859000579,0.008251783001469448,0
127800,0.4604145220000646,0.007847249999031192,0
127900,0.5129793129999598,0.007970738002768485,0
128000,0.5400165999999444,0.00779561899980763,0
128100,0.4540664159976586,0.007927652000944363,0
128200,0.49000012800024706,0.00899443100206554,0
128300,0.5314936459981254,0.008171519999450538,0
128400,0.5509153500024695,0.007871834000980016,0
128500,0.45383709100133274,0.008061979999183677,0
128600,0.46781322700189776,0.007967916000779951,0
128700,0.5047888359986246,0.007896544000686845,0
128800,0.4967782570020063,0.008251465002103942,0
128900,0.49299107999831904,0.00847647800037521,0
129000,0.4862119069985056,0.007946016998175764,0
129100,0.5025947920003091,0.008116738001263002,0
129200,0.5008067380003922,0.007948521000798792,0
129300,0.4619954410009086,0.007918766998045612,0
129400,0.48711179699967033,0.008425385000009555,0
129500,0.5028126899997005,0.007892377001553541,0
129600,0.5179885399993509,0.008182363002561033,0
129700,0.46639001199946506,0.00833212300130981,0
129800,0.5088118220010074,0.008124234002025332,0
129900,0.50630602900128,0.007780019001074834,0
130000,0.4741534499989939,0.008157647000189172,0
130100,0.4681833819995518,0.00794517100075609,0
130200,0.5302959590007958,0.008193543999368558,0
130300,0.486435145001451,0.008060367003054125,0
130400,0.5043922750010097,0.008585969000705518,0
130500,0.4827758030005498,0.009491287997661857,0
130600,0.5002589510004327,0.008276859996840358,0
130700,0.4940597690001596,0.008198984000046039,0
130800,0.4803046490014822,0.0080557930014038,0
130900,0.4877663080005732,0.007889095002610702,0
131000,0.5041814290016191,0.007925953999802005,0
131100,0.5350463089998811,0.007958284000778804,0
131200,0.4739452709982288,0.008323087000462692,0
131300,0.5125305239998852,0.00838975499937078,0
131400,0.4971342499993625,0.008225224002671894,0
131500,0.5244833329998073,0.007881826997618191,0
131600,0.49935958000060054,0.007975735003128648,0
131700,0.5034846889975597,0.007952553001814522,0
131800,0.5095658749996801,0.007824447999155382,0
131900,0.48828684099862585,0.008118253001157427,0
132000,0.4412185990004218,0.008270528000139166,0
132100,0.5087495490006404,0.007941766998555977,0
132200,0.5175534020017949,0.007965282999066403,0
132300,0.4388123619974067,0.008304164999572095,0
132400,0.4831461159992614,0.008146347998263082,0
132500,0.5178850140000577,0.007878373999119503,0
132600,0.5343272880018048,0.008171151999704307,0
132700,0.43981536999854143,0.007871231999160955,0
132800,0.46555057799923816,0.008121864997519879,0
132900,0.5147178990009706,0.008023685000807745,0
133000,0.5302430469964747,0.008286013999168063,0
133100,0.4388929779997852,0.008353191002242966,0
133200,0.49824162400182104,0.008235621000494575,0
133300,0.5070457930014527,0.007861213001888245,0
133400,0.4786120880016824,0.008590870998887112,0
133500,0.44394857400038745,0.008307168001920218,0
133600,0.4993513930021436,0.00789313899804256,0
133700,0.48533693100034725,0.007894883001426933,0
133800,0.48039723799956846,0.00809202099844697,0
133900,0.47379614199962816,0.008018900000024587,0
134000,0.5200721520013758,0.00817864000055124,0
134100,0.5362424859995372,0.007966037002915982,0
134200,0.46551216700027,0.008790527997916797,0
134300,0.4827310569999099,0.007888562999141868,0
134400,0.5173775760013086,0.00892069999827072,0
134500,0.5091768969978148,0.008354141002200777,0
134600,0.4492453079983534,0.008626806000393117,0
134700,0.4861500229999365,0.008425905998592498,0
134800,0.49902385500172386,0.009000951999041717,0
134900,0.505651190997014,0.0083251760006533,0
135000,0.44255913899905863,0.008582012000260875,0
135100,0.5072726359976514,0.007906884999101749,0
135200,0.499520624998695,0.008894949998648372,0
135300,0.4950915020017419,0.008164189999661176,0
135400,0.4710932549969584,0.0077986760006751865,0
135500,0.5015451550025318,0.007975296000950038,0
135600,0.5010775139999168,0.008294639999803621,0
135700,0.47925178699733806,0.00794875900101033,0
135800,0.4623663710008259,0.007920969001133926,0
135900,0.5135295100008079,0.00799225799710257,0
136000,0.5104809959993872,0.00855025200144155,0
136100,0.4620301799986919,0.008286316999146948,0
136200,0.49160307300189743,0.007956263001688058,0
136300,0.5264289190017735,0.009645284000725951,0
136400,0.5079129469995678,0.008204345998819917,0
136500,0.45195166600024095,0.008058617000642698,0
136600,0.49815569799829973,0.00852822800152353,0
136700,0.5237700780016894,0.008128404999297345,0
136800,0.49050830399937695,0.008183969999663532,0
136900,0.45028410899976734,0.008145405001414474,0
137000,0.4785165199973562,0.008376291996682994,0
137100,0.5115412110026227,0.008166364998032805,0
137200,0.49507402000017464,0.008261833001597552,0
137300,0.45036166699719615,0.008038870997552294,0
137400,0.510946406997391,0.008534051998140058,0
137500,0.5238941940006043,0.008302787999127759,0
137600,0.48425518500152975,0.008513869001035346,0
137700,0.4588492340008088,0.008023392001632601,0
137800,0.5047119329974521,0.008629921998362988,0
137900,0.5008738359974814,0.007800372997735394,0
138000,0.547533470999042,0.008269345998996869,0
138100,0.4756889439995575,0.008037424999201903,0
138200,0.5245041279995348,0.008510939002007945,0
138300,0.49473531100011314,0.00850281599923619,0
138400,0.4636578149984416,0.008441368001513183,0
138500,0.47107066700118594,0.008100557999568991,0
138600,0.521718164000049,0.00798229599968181,0
138700,0.47607653699742514,0.008111687999189598,0
138800,0.4417920560008497,0.010591723999823444,0
138900,0.47863882900128374,0.008022196998354048,0
139000,0.4997220559998823,0.008771073000389151,0
139100,0.4817244149999169,0.007980973001394887,0
139200,0.4614269109988527,0.007969725000293693,0
139300,0.5121748400015349,0.007986904001882067,0
139400,0.5270080890004465,0.008317599997099023,0
139500,0.4461870969971642,0.008012706999579677,0
139600,0.4424158110014105,0.00840371600133949,0
139700,0.5377492010011338,0.007946140998683404,0
139800,0.5042195620007988,0.008207710001443047,0
139900,0.4769331930001499,0.008265520002169069,0
140000,0.4673492790025193,0.008085771998594282,0
140100,0.5160115760008921,0.008097080000879942,0
140200,0.5443749149999348,0.007994433002750156,0
140300,0.4429090840021672,0.008164595001289854,0
140400,0.4879582590001519,0.008015568000701023,0
140500,0.5055281409986492,0.008209554998757085,0
140600,0.4839279940024426,0.008406657001614803,0
140700,0.45880141200177604,0.00861018500290811,0
140800,0.5055779499998607,0.008284478997666156,0
140900,0.5035497970020515,0.00827056299749529,0
141000,0.48014152200266835,0.00799420999828726,0
141100,0.4458722250019491,0.007905258000391768,0
141200,0.5418276279997372,0.00800584199896548,0
141300,0.5146760530005849,0.008133425999403698,0
141400,0.46274597000228823,0.00793173899728572,0
141500,0.45504697900105384,0.008115603999613086,0
141600,0.5222367440001108,0.00831109600039781,0
141700,0.5364974350013654,0.007984353000210831,0
141800,0.461008688002039,0.007991247999598272,0
141900,0.4669266790006077,0.007765817001200048,0
142000,0.5102845190012886,0.008079617000475992,0
142100,0.5375819009968836,0.008433245002379408,0
142200,0.48578587700103526,0.008149695000611246,0
142300,0.484932805000426,0.00787210800262983,0
142400,0.5206875629992282,0.008296455001982395,0
142500,0.4965583900011552,0.008178201998816803,0
142600,0.4617554469987226,0.00825307199920644,0
142700,0.49306596600217745,0.008273878000181867,0
142800,0.5213200969992613,0.008253943997260649,0
142900,0.49746826300179237,0.008358019000297645,0
143000,0.46212228600052185,0.007751646000542678,0
143100,0.5158264839992626,0.008396117002121173,0
143200,0.5243997629986552,0.007865835999837145,0
143300,0.47501052699954016,0.00807978800003184,0
143400,0.4877983599981235,0.008343729998159688,0
143500,0.5220389360001718,0.00840681699992274,0
143600,0.495199673998286,0.008064117999310838,0
143700,0.4560431169993535,0.008100609000393888,0
143800,0.4845719979966816,0.00855793400114635,0
143900,0.49016924600073253,0.007989615998667432,0
144000,0.5064244819986925,0.008061915999860503,0
144100,0.45345247400109656,0.008173630998498993,0
144200,0.5346663150012319,0.007846711996535305,0
144300,0.5001028320002661,0.008090744999208255,0
144400,0.5495368070005497,0.008211934997234493,0
144500,0.4683470030031458,0.008218728999054292,0
144600,0.5222325200011255,0.008371299001737498,0
144700,0.5036129850013822,0.008541569000954041,0
144800,0.47895381699709105,0.008295124996948289,0
144900,0.4370185810003022,0.00819930000216118,0
145000,0.5114889760006918,0.008500612999341683,0
145100,0.5256404800020391,0.008774817000812618,0
145200,0.45393044099910185,0.007871456000430044,0
145300,0.43791695900290506,0.008041328001127113,0
145400,0.5342159989995707,0.008197607003239682,0
145500,0.4974447080021491,0.008402206000027945,0
145600,0.46275682999839773,0.008133489998726873,0
145700,0.4638455040003464,0.008154808998369845,0
145800,0.5283851359999971,0.008115849999740021,0
145900,0.47780757999862544,0.008043451001867652,0
146000,0.4538375990014174,0.00833749500088743,0
146100,0.47558970199679607,0.00832645399714238,0
146200,0.535508591998223,0.008366941001440864,0
146300,0.4671641429995361,0.008130958998663118,0
146400,0.46513687900005607,0.008286676998977782,0
146500,0.4772181730004377,0.008642349999718135,0
146600,0.5242220170002838,0.008452894999209093,0
146700,0.47952799899940146,0.008255369000835344,0
146800,0.4585961099983251,0.008332195000548381,0
146900,0.518824582999514,0.008259800997620914,0
147000,0.507502709999244,0.009490749998803949,0
147100,0.5179903529970034,0.009080487001483561,0
147200,0.4740782789995137,0.009116638997511473,0
147300,0.498988103998272,0.008247892998042516,0
147400,0.5272482100008347,0.008446874002402183,0
147500,0.4523059170023771,0.008115139000437921,0
147600,0.48346554300223943,0.008522855998307932,0
147700,0.5031215779999911,0.00897193399941898,0
147800,0.5033388419979019,0.008566750002501067,0
147900,0.4940037209998991,0.009041837001859676,0
148000,0.4937561619990447,0.008321545999933733,0
148100,0.5127051449999271,0.008727507996809436,0
148200,0.5129666400025599,0.008316153998748632,0
148300,0.4422954680012481,0.008175401999324095,0
148400,0.5176369340006204,0.008425146002991823,0
148500,0.5153232459997525,0.008533838998118881,0
148600,0.5187989070000185,0.00823587099876022,0
148700,0.44509459099936066,0.008200322001357563,0
148800,0.5382998319983017,0.00847800500196172,0
148900,0.4794868969984236,0.008984074000181863,0
149000,0.5159090519991878,0.008274383002571994,0
149100,0.46642667800188065,0.0086576680005237,0
149200,0.5433961929993529,0.008378701000765432,0
149300,0.5318488939992676,0.00924712800042471,0
149400,0.5157510509998247,0.00861431099838228,0
149500,0.4719889839980169,0.008546438999474049,0
149600,0.5332102680004027,0.008303216996864649,0
149700,0.5366621360008139,0.008428313001786591,0
149800,0.4542134450020967,0.008033692000026349,0
149900,0.47319407499890076,0.008242616000643466,0
150000,0.5041968879995693,0.009045419999893056,0
